#rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq,sample,method,depth
MN908947.3,1,29903,269225,29828,99.7492,1235.79,39.2,43.4,UT-UPHL-250328680105,bbnorm,5000
MN908947.3,1,29903,227108,29828,99.7492,1042.9,39.2,43.3,UT-UPHL-250328680105,bbnorm,1000
MN908947.3,1,29903,154373,29826,99.7425,708.383,39.2,43.4,UT-UPHL-250328680105,bbnorm,500
MN908947.3,1,29903,130487,29826,99.7425,599.408,39.2,43.4,UT-UPHL-250328680105,bbnorm,400
MN908947.3,1,29903,102983,29826,99.7425,472.893,39.2,43.4,UT-UPHL-250328680105,bbnorm,300
MN908947.3,1,29903,72714,29762,99.5285,332.805,39.3,43.4,UT-UPHL-250328680105,bbnorm,200
MN908947.3,1,29903,37861,29748,99.4817,173.064,39.3,43.4,UT-UPHL-250328680105,bbnorm,100
MN908947.3,1,29903,18985,29730,99.4215,87.0473,39.3,43.4,UT-UPHL-250328680105,bbnorm,50
MN908947.3,1,29903,11399,29728,99.4148,52.0671,39.3,43.3,UT-UPHL-250328680105,bbnorm,30
MN908947.3,1,29903,3719,29707,99.3445,17.0159,39.3,43.3,UT-UPHL-250328680105,bbnorm,10
MN908947.3,1,29903,269351,29828,99.7492,1236.19,39.2,43.4,UT-UPHL-250328680105,seqkit,5000
MN908947.3,1,29903,269350,29828,99.7492,1236.19,39.2,43.4,UT-UPHL-250328680105,seqkit,10000
MN908947.3,1,29903,183263,29823,99.7325,841.469,39.2,43.4,UT-UPHL-250328680105,seqkit,1000
MN908947.3,1,29903,91459,29811,99.6923,420.113,39.2,43.4,UT-UPHL-250328680105,seqkit,500
MN908947.3,1,29903,55074,29743,99.4649,253.308,39.2,43.4,UT-UPHL-250328680105,seqkit,400
MN908947.3,1,29903,36670,29738,99.4482,168.665,39.2,43.4,UT-UPHL-250328680105,seqkit,300
MN908947.3,1,29903,27502,29738,99.4482,126.625,39.2,43.4,UT-UPHL-250328680105,seqkit,200
MN908947.3,1,29903,18338,29715,99.3713,84.4681,39.2,43.3,UT-UPHL-250328680105,seqkit,100
MN908947.3,1,29903,9121,29546,98.8061,42.0575,39.2,43.4,UT-UPHL-250328680105,seqkit,50
MN908947.3,1,29903,5488,29071,97.2177,25.2582,39.2,43.3,UT-UPHL-250328680105,seqkit,30
MN908947.3,1,29903,1824,28181,94.2414,8.35461,39.2,43.2,UT-UPHL-250328680105,seqkit,10
MN908947.3,1,29903,887281,29831,99.7592,4073.15,39.1,43.6,UT-UPHL-250328704886,all,all
MN908947.3,1,29903,876654,29831,99.7592,4023.75,39.1,43.6,UT-UPHL-250328704886,bbnorm,10000
MN908947.3,1,29903,753978,29831,99.7592,3458.5,39.1,43.5,UT-UPHL-250328704886,bbnorm,5000
MN908947.3,1,29903,261063,29756,99.5084,1192.07,39.2,43.5,UT-UPHL-250328704886,bbnorm,1000
MN908947.3,1,29903,149174,29755,99.5051,679.93,39.2,43.4,UT-UPHL-250328704886,bbnorm,500
MN908947.3,1,29903,122983,29756,99.5084,561.033,39.2,43.4,UT-UPHL-250328704886,bbnorm,400
MN908947.3,1,29903,95943,29754,99.5017,437.594,39.2,43.3,UT-UPHL-250328704886,bbnorm,300
MN908947.3,1,29903,67974,29754,99.5017,309.472,39.2,43.2,UT-UPHL-250328704886,bbnorm,200
MN908947.3,1,29903,35585,29751,99.4917,162.433,39.2,43.2,UT-UPHL-250328704886,bbnorm,100
MN908947.3,1,29903,18287,29740,99.4549,83.2706,39.2,43,UT-UPHL-250328704886,bbnorm,50
MN908947.3,1,29903,11113,29734,99.4348,50.7159,39.1,43,UT-UPHL-250328704886,bbnorm,30
MN908947.3,1,29903,3655,29702,99.3278,16.621,39.1,42.7,UT-UPHL-250328704886,bbnorm,10
MN908947.3,1,29903,887282,29831,99.7592,4073.15,39.1,43.6,UT-UPHL-250328704886,seqkit,10000
MN908947.3,1,29903,887282,29831,99.7592,4073.15,39.1,43.6,UT-UPHL-250328704886,seqkit,5000
MN908947.3,1,29903,180260,29623,99.0636,829.184,39.1,43.6,UT-UPHL-250328704886,seqkit,1000
MN908947.3,1,29903,89594,29360,98.1841,412.332,39.1,43.6,UT-UPHL-250328704886,seqkit,500
MN908947.3,1,29903,53868,28574,95.5556,247.968,39.1,43.6,UT-UPHL-250328704886,seqkit,400
MN908947.3,1,29903,35910,28213,94.3484,165.305,39.1,43.6,UT-UPHL-250328704886,seqkit,300
MN908947.3,1,29903,26889,27890,93.2682,123.835,39.1,43.6,UT-UPHL-250328704886,seqkit,200
MN908947.3,1,29903,17849,27735,92.7499,82.2366,39.1,43.5,UT-UPHL-250328704886,seqkit,100
MN908947.3,1,29903,8847,26869,89.8539,40.8606,39.1,43.5,UT-UPHL-250328704886,seqkit,50
MN908947.3,1,29903,5392,25371,84.8443,24.8993,39.1,43.5,UT-UPHL-250328704886,seqkit,30
MN908947.3,1,29903,1816,21534,72.0128,8.40113,39.1,43.4,UT-UPHL-250328704886,seqkit,10
MN908947.3,1,29903,238898,29855,99.8395,1119.61,39.1,43.5,UT-UPHL-250328730531,all,all
MN908947.3,1,29903,238789,29855,99.8395,1119.25,39.1,43.5,UT-UPHL-250328730531,bbnorm,10000
MN908947.3,1,29903,238789,29855,99.8395,1119.25,39.1,43.5,UT-UPHL-250328730531,bbnorm,5000
MN908947.3,1,29903,197363,29855,99.8395,925.08,39.1,43.4,UT-UPHL-250328730531,bbnorm,1000
MN908947.3,1,29903,132100,29855,99.8395,619.171,39.2,43.5,UT-UPHL-250328730531,bbnorm,500
MN908947.3,1,29903,112913,29852,99.8294,529.423,39.2,43.5,UT-UPHL-250328730531,bbnorm,400
MN908947.3,1,29903,90151,29775,99.5719,422.5,39.2,43.5,UT-UPHL-250328730531,bbnorm,300
MN908947.3,1,29903,63478,29834,99.7693,297.25,39.2,43.5,UT-UPHL-250328730531,bbnorm,200
MN908947.3,1,29903,33509,29740,99.4549,156.852,39.2,43.4,UT-UPHL-250328730531,bbnorm,100
MN908947.3,1,29903,17348,29735,99.4382,81.1887,39.3,43.4,UT-UPHL-250328730531,bbnorm,50
MN908947.3,1,29903,10589,29716,99.3746,49.6851,39.2,43.3,UT-UPHL-250328730531,bbnorm,30
MN908947.3,1,29903,3538,29721,99.3914,16.5472,39.2,43.3,UT-UPHL-250328730531,bbnorm,10
MN908947.3,1,29903,238898,29855,99.8395,1119.61,39.1,43.5,UT-UPHL-250328730531,seqkit,5000
MN908947.3,1,29903,238897,29855,99.8395,1119.61,39.1,43.5,UT-UPHL-250328730531,seqkit,10000
MN908947.3,1,29903,183315,29853,99.8328,859.214,39.1,43.5,UT-UPHL-250328730531,seqkit,1000
MN908947.3,1,29903,91590,29833,99.7659,429.392,39.1,43.5,UT-UPHL-250328730531,seqkit,500
MN908947.3,1,29903,54977,29775,99.5719,257.801,39.1,43.5,UT-UPHL-250328730531,seqkit,400
MN908947.3,1,29903,36539,29774,99.5686,171.395,39.1,43.5,UT-UPHL-250328730531,seqkit,300
MN908947.3,1,29903,27347,29635,99.1038,128.192,39.1,43.5,UT-UPHL-250328730531,seqkit,200
MN908947.3,1,29903,18341,29502,98.659,86.0274,39.1,43.5,UT-UPHL-250328730531,seqkit,100
MN908947.3,1,29903,9121,29053,97.1575,42.7744,39.1,43.5,UT-UPHL-250328730531,seqkit,50
MN908947.3,1,29903,5500,28348,94.7999,25.7836,39.1,43.4,UT-UPHL-250328730531,seqkit,30
MN908947.3,1,29903,1811,26032,87.0548,8.47694,39.1,43.4,UT-UPHL-250328730531,seqkit,10
MN908947.3,1,29903,516712,29353,98.1607,2372.56,39.1,43.6,UT-UPHL-250328744110,all,all
MN908947.3,1,29903,460589,29299,97.9801,2110.92,39.1,43.6,UT-UPHL-250328744110,bbnorm,10000
MN908947.3,1,29903,365486,29299,97.9801,1672.63,39.1,43.5,UT-UPHL-250328744110,bbnorm,5000
MN908947.3,1,29903,169391,29281,97.9199,773.722,39.2,43.4,UT-UPHL-250328744110,bbnorm,1000
MN908947.3,1,29903,105176,29251,97.8196,479.856,39.2,43.4,UT-UPHL-250328744110,bbnorm,500
MN908947.3,1,29903,88707,29251,97.8196,404.98,39.2,43.4,UT-UPHL-250328744110,bbnorm,400
MN908947.3,1,29903,69869,29258,97.843,319.412,39.2,43.4,UT-UPHL-250328744110,bbnorm,300
MN908947.3,1,29903,49841,29214,97.6959,226.895,39.2,43.4,UT-UPHL-250328744110,bbnorm,200
MN908947.3,1,29903,28003,29145,97.4651,127.319,39.2,43.2,UT-UPHL-250328744110,bbnorm,100
MN908947.3,1,29903,15374,28917,96.7027,69.7839,39.2,43.1,UT-UPHL-250328744110,bbnorm,50
MN908947.3,1,29903,9660,28821,96.3816,43.829,39.2,43,UT-UPHL-250328744110,bbnorm,30
MN908947.3,1,29903,3424,28907,96.6692,15.5529,39.1,42.6,UT-UPHL-250328744110,bbnorm,10
MN908947.3,1,29903,516712,29353,98.1607,2372.56,39.1,43.6,UT-UPHL-250328744110,seqkit,10000
MN908947.3,1,29903,516712,29353,98.1607,2372.56,39.1,43.6,UT-UPHL-250328744110,seqkit,5000
MN908947.3,1,29903,178649,28636,95.763,820.923,39.1,43.6,UT-UPHL-250328744110,seqkit,1000
MN908947.3,1,29903,89758,28142,94.111,411.996,39.1,43.6,UT-UPHL-250328744110,seqkit,500
MN908947.3,1,29903,53491,26657,89.1449,245.879,39.1,43.6,UT-UPHL-250328744110,seqkit,400
MN908947.3,1,29903,35782,25301,84.6102,164.415,39.1,43.6,UT-UPHL-250328744110,seqkit,300
MN908947.3,1,29903,26723,24568,82.159,122.769,39.1,43.6,UT-UPHL-250328744110,seqkit,200
MN908947.3,1,29903,17885,24137,80.7177,82.1367,39.1,43.6,UT-UPHL-250328744110,seqkit,100
MN908947.3,1,29903,8785,21985,73.5211,40.32,39.1,43.6,UT-UPHL-250328744110,seqkit,50
MN908947.3,1,29903,5271,20550,68.7222,24.2418,39.1,43.6,UT-UPHL-250328744110,seqkit,30
MN908947.3,1,29903,1753,16718,55.9074,8.02267,39.1,43.6,UT-UPHL-250328744110,seqkit,10
MN908947.3,1,29903,1841188,29361,98.1875,7962.93,39.1,43.4,UT-UPHL-250328761162,all,all
MN908947.3,1,29903,1183230,29236,97.7695,5088.91,39.1,43.2,UT-UPHL-250328761162,bbnorm,10000
MN908947.3,1,29903,851267,29244,97.7962,3648.95,39.2,43.2,UT-UPHL-250328761162,bbnorm,5000
MN908947.3,1,29903,290916,29123,97.3916,1231.25,39.2,43.1,UT-UPHL-250328761162,bbnorm,1000
MN908947.3,1,29903,166321,29039,97.1107,702.708,39.2,43,UT-UPHL-250328761162,bbnorm,500
MN908947.3,1,29903,137772,29007,97.0036,581.603,39.1,43,UT-UPHL-250328761162,bbnorm,400
MN908947.3,1,29903,107824,29002,96.9869,456.556,39.1,43,UT-UPHL-250328761162,bbnorm,300
MN908947.3,1,29903,75763,29006,97.0003,319.271,39.1,42.9,UT-UPHL-250328761162,bbnorm,200
MN908947.3,1,29903,40744,28986,96.9334,170.774,39.1,42.7,UT-UPHL-250328761162,bbnorm,100
MN908947.3,1,29903,21124,28966,96.8665,88.5183,39.1,42.5,UT-UPHL-250328761162,bbnorm,50
MN908947.3,1,29903,12963,28978,96.9067,54.1372,39,42.4,UT-UPHL-250328761162,bbnorm,30
MN908947.3,1,29903,4464,28974,96.8933,18.711,39.1,42.1,UT-UPHL-250328761162,bbnorm,10
MN908947.3,1,29903,1559791,29361,98.1875,6746.13,39.1,43.4,UT-UPHL-250328761162,seqkit,10000
MN908947.3,1,29903,778425,29313,98.027,3369.3,39.1,43.4,UT-UPHL-250328761162,seqkit,5000
MN908947.3,1,29903,153403,28274,94.5524,668.883,39.1,43.4,UT-UPHL-250328761162,seqkit,1000
MN908947.3,1,29903,76813,27700,92.6328,334.425,39.1,43.4,UT-UPHL-250328761162,seqkit,500
MN908947.3,1,29903,46196,26248,87.7771,200.846,39.2,43.4,UT-UPHL-250328761162,seqkit,400
MN908947.3,1,29903,30515,25271,84.5099,132.868,39.2,43.4,UT-UPHL-250328761162,seqkit,300
MN908947.3,1,29903,22969,24716,82.6539,99.9341,39.2,43.4,UT-UPHL-250328761162,seqkit,200
MN908947.3,1,29903,15338,24091,80.5638,66.6333,39.2,43.4,UT-UPHL-250328761162,seqkit,100
MN908947.3,1,29903,7663,23066,77.1361,33.3802,39.1,43.4,UT-UPHL-250328761162,seqkit,50
MN908947.3,1,29903,4613,21440,71.6985,20.199,39.1,43.4,UT-UPHL-250328761162,seqkit,30
MN908947.3,1,29903,1512,16821,56.2519,6.58991,39.1,43.5,UT-UPHL-250328761162,seqkit,10
MN908947.3,1,29903,206927,29831,99.7592,973.172,39.1,43.5,UT-UPHL-250328785520,all,all
MN908947.3,1,29903,206833,29831,99.7592,972.837,39.1,43.5,UT-UPHL-250328785520,bbnorm,10000
MN908947.3,1,29903,206833,29831,99.7592,972.837,39.1,43.5,UT-UPHL-250328785520,bbnorm,5000
MN908947.3,1,29903,162906,29831,99.7592,766.301,39.2,43.4,UT-UPHL-250328785520,bbnorm,1000
MN908947.3,1,29903,110717,29831,99.7592,521.181,39.2,43.5,UT-UPHL-250328785520,bbnorm,500
MN908947.3,1,29903,95403,29831,99.7592,449.111,39.2,43.4,UT-UPHL-250328785520,bbnorm,400
MN908947.3,1,29903,77589,29830,99.7559,365.25,39.2,43.4,UT-UPHL-250328785520,bbnorm,300
MN908947.3,1,29903,57511,29829,99.7525,270.402,39.2,43.4,UT-UPHL-250328785520,bbnorm,200
MN908947.3,1,29903,31604,29827,99.7458,148.649,39.2,43.3,UT-UPHL-250328785520,bbnorm,100
MN908947.3,1,29903,16421,29813,99.699,77.1447,39.2,43.3,UT-UPHL-250328785520,bbnorm,50
MN908947.3,1,29903,10001,29803,99.6656,47.0064,39.2,43.3,UT-UPHL-250328785520,bbnorm,30
MN908947.3,1,29903,3442,29755,99.5051,16.0709,39.2,43.1,UT-UPHL-250328785520,bbnorm,10
MN908947.3,1,29903,206927,29831,99.7592,973.172,39.1,43.5,UT-UPHL-250328785520,seqkit,10000
MN908947.3,1,29903,206927,29831,99.7592,973.172,39.1,43.5,UT-UPHL-250328785520,seqkit,5000
MN908947.3,1,29903,182963,29831,99.7592,860.469,39.1,43.5,UT-UPHL-250328785520,seqkit,1000
MN908947.3,1,29903,91161,29828,99.7492,428.509,39.1,43.5,UT-UPHL-250328785520,seqkit,500
MN908947.3,1,29903,54856,29820,99.7224,257.761,39.1,43.5,UT-UPHL-250328785520,seqkit,400
MN908947.3,1,29903,36562,29808,99.6823,171.704,39.1,43.5,UT-UPHL-250328785520,seqkit,300
MN908947.3,1,29903,27300,29628,99.0804,128.118,39.1,43.5,UT-UPHL-250328785520,seqkit,200
MN908947.3,1,29903,18265,29622,99.0603,85.5781,39.1,43.5,UT-UPHL-250328785520,seqkit,100
MN908947.3,1,29903,9085,29156,97.5019,42.6602,39.1,43.5,UT-UPHL-250328785520,seqkit,50
MN908947.3,1,29903,5461,28447,95.1309,25.6346,39.1,43.5,UT-UPHL-250328785520,seqkit,30
MN908947.3,1,29903,1829,25893,86.59,8.61118,39.1,43.6,UT-UPHL-250328785520,seqkit,10
MN908947.3,1,29903,1376574,29899,99.9866,6426.57,39.1,43.5,UT-UPHL-250328804444,all,all
MN908947.3,1,29903,1340563,29899,99.9866,6258.2,39.1,43.5,UT-UPHL-250328804444,bbnorm,10000
MN908947.3,1,29903,1178301,29899,99.9866,5498.9,39.1,43.5,UT-UPHL-250328804444,bbnorm,5000
MN908947.3,1,29903,363616,29895,99.9732,1690.89,39.2,43.5,UT-UPHL-250328804444,bbnorm,1000
MN908947.3,1,29903,182700,29836,99.7759,848.755,39.2,43.4,UT-UPHL-250328804444,bbnorm,500
MN908947.3,1,29903,146099,29835,99.7726,679.155,39.2,43.4,UT-UPHL-250328804444,bbnorm,400
MN908947.3,1,29903,109637,29833,99.7659,509.081,39.2,43.4,UT-UPHL-250328804444,bbnorm,300
MN908947.3,1,29903,73515,29828,99.7492,340.586,39.2,43.3,UT-UPHL-250328804444,bbnorm,200
MN908947.3,1,29903,37254,29825,99.7392,172.088,39.2,43.2,UT-UPHL-250328804444,bbnorm,100
MN908947.3,1,29903,18619,29807,99.679,85.7906,39.1,43.1,UT-UPHL-250328804444,bbnorm,50
MN908947.3,1,29903,10987,29808,99.6823,50.645,39.1,42.9,UT-UPHL-250328804444,bbnorm,30
MN908947.3,1,29903,3529,29731,99.4248,16.2075,39,42.4,UT-UPHL-250328804444,bbnorm,10
MN908947.3,1,29903,1376572,29899,99.9866,6426.57,39.1,43.5,UT-UPHL-250328804444,seqkit,10000
MN908947.3,1,29903,918578,29870,99.8896,4288.12,39.1,43.5,UT-UPHL-250328804444,seqkit,5000
MN908947.3,1,29903,183499,29832,99.7626,856.989,39.1,43.5,UT-UPHL-250328804444,seqkit,1000
MN908947.3,1,29903,91943,29823,99.7325,429.257,39.1,43.5,UT-UPHL-250328804444,seqkit,500
MN908947.3,1,29903,55192,29799,99.6522,257.811,39.1,43.5,UT-UPHL-250328804444,seqkit,400
MN908947.3,1,29903,36606,29723,99.3981,171.235,39.1,43.5,UT-UPHL-250328804444,seqkit,300
MN908947.3,1,29903,27451,29719,99.3847,128.357,39.1,43.5,UT-UPHL-250328804444,seqkit,200
MN908947.3,1,29903,18169,29712,99.3613,85.0132,39.1,43.5,UT-UPHL-250328804444,seqkit,100
MN908947.3,1,29903,9096,29711,99.3579,42.5493,39.1,43.5,UT-UPHL-250328804444,seqkit,50
MN908947.3,1,29903,5468,29474,98.5654,25.4971,39.1,43.5,UT-UPHL-250328804444,seqkit,30
MN908947.3,1,29903,1830,28896,96.6324,8.51811,39.1,43.4,UT-UPHL-250328804444,seqkit,10
MN908947.3,1,29903,436369,29898,99.9833,2043.85,39.1,43.4,UT-UPHL-250328807183,all,all
MN908947.3,1,29903,436217,29898,99.9833,2043.35,39.1,43.4,UT-UPHL-250328807183,bbnorm,10000
MN908947.3,1,29903,435995,29898,99.9833,2042.32,39.1,43.4,UT-UPHL-250328807183,bbnorm,5000
MN908947.3,1,29903,267684,29892,99.9632,1254.08,39.2,43.4,UT-UPHL-250328807183,bbnorm,1000
MN908947.3,1,29903,156941,29892,99.9632,734.178,39.2,43.4,UT-UPHL-250328807183,bbnorm,500
MN908947.3,1,29903,128685,29898,99.9833,602.411,39.2,43.4,UT-UPHL-250328807183,bbnorm,400
MN908947.3,1,29903,98345,29837,99.7793,460.448,39.2,43.4,UT-UPHL-250328807183,bbnorm,300
MN908947.3,1,29903,67410,29828,99.7492,315.079,39.2,43.4,UT-UPHL-250328807183,bbnorm,200
MN908947.3,1,29903,34761,29820,99.7224,162.322,39.2,43.3,UT-UPHL-250328807183,bbnorm,100
MN908947.3,1,29903,17710,29737,99.4449,82.587,39.2,43.2,UT-UPHL-250328807183,bbnorm,50
MN908947.3,1,29903,10541,29788,99.6154,49.1538,39.2,43.2,UT-UPHL-250328807183,bbnorm,30
MN908947.3,1,29903,3469,29752,99.495,16.0928,39.2,43.1,UT-UPHL-250328807183,bbnorm,10
MN908947.3,1,29903,436370,29898,99.9833,2043.85,39.1,43.4,UT-UPHL-250328807183,seqkit,10000
MN908947.3,1,29903,436368,29898,99.9833,2043.84,39.1,43.4,UT-UPHL-250328807183,seqkit,5000
MN908947.3,1,29903,183451,29893,99.9666,859.46,39.1,43.4,UT-UPHL-250328807183,seqkit,1000
MN908947.3,1,29903,91999,29827,99.7458,431.026,39.1,43.4,UT-UPHL-250328807183,seqkit,500
MN908947.3,1,29903,55021,29812,99.6957,257.819,39.1,43.4,UT-UPHL-250328807183,seqkit,400
MN908947.3,1,29903,36744,29730,99.4215,172.304,39.1,43.4,UT-UPHL-250328807183,seqkit,300
MN908947.3,1,29903,27560,29710,99.3546,129.212,39.1,43.4,UT-UPHL-250328807183,seqkit,200
MN908947.3,1,29903,18307,29668,99.2141,85.8725,39.1,43.4,UT-UPHL-250328807183,seqkit,100
MN908947.3,1,29903,9144,29403,98.3279,42.8481,39.1,43.4,UT-UPHL-250328807183,seqkit,50
MN908947.3,1,29903,5481,28596,95.6292,25.6602,39.1,43.4,UT-UPHL-250328807183,seqkit,30
MN908947.3,1,29903,1836,26970,90.1916,8.58131,39.1,43.4,UT-UPHL-250328807183,seqkit,10
MN908947.3,1,29903,1313099,29054,97.1608,5683.71,39.2,43.4,UT-UPHL-250328843365,all,all
MN908947.3,1,29903,990825,28725,96.0606,4270.51,39.2,43.3,UT-UPHL-250328843365,bbnorm,10000
MN908947.3,1,29903,739907,28674,95.89,3175.22,39.2,43.2,UT-UPHL-250328843365,bbnorm,5000
MN908947.3,1,29903,270680,28580,95.5757,1148.35,39.2,43.2,UT-UPHL-250328843365,bbnorm,1000
MN908947.3,1,29903,154010,28448,95.1343,652.834,39.2,43.1,UT-UPHL-250328843365,bbnorm,500
MN908947.3,1,29903,128763,28400,94.9737,544.912,39.2,43.1,UT-UPHL-250328843365,bbnorm,400
MN908947.3,1,29903,102067,28321,94.7096,431.698,39.2,43,UT-UPHL-250328843365,bbnorm,300
MN908947.3,1,29903,72721,28260,94.5056,307.654,39.2,42.9,UT-UPHL-250328843365,bbnorm,200
MN908947.3,1,29903,40339,28243,94.4487,169.021,39.2,42.7,UT-UPHL-250328843365,bbnorm,100
MN908947.3,1,29903,21133,28162,94.1778,88.4168,39.1,42.5,UT-UPHL-250328843365,bbnorm,50
MN908947.3,1,29903,13066,28140,94.1043,54.2597,39.1,42.4,UT-UPHL-250328843365,bbnorm,30
MN908947.3,1,29903,4427,28082,93.9103,18.2578,39,41.9,UT-UPHL-250328843365,bbnorm,10
MN908947.3,1,29903,1313099,29054,97.1608,5683.71,39.2,43.4,UT-UPHL-250328843365,seqkit,10000
MN908947.3,1,29903,671325,28847,96.4686,2910.97,39.2,43.5,UT-UPHL-250328843365,seqkit,5000
MN908947.3,1,29903,133300,27794,92.9472,580.157,39.2,43.5,UT-UPHL-250328843365,seqkit,1000
MN908947.3,1,29903,66721,27201,90.9641,290.469,39.2,43.5,UT-UPHL-250328843365,seqkit,500
MN908947.3,1,29903,40007,26208,87.6434,174.514,39.2,43.5,UT-UPHL-250328843365,seqkit,400
MN908947.3,1,29903,26577,25711,85.9813,116.163,39.2,43.5,UT-UPHL-250328843365,seqkit,300
MN908947.3,1,29903,19949,25482,85.2155,87.1798,39.2,43.4,UT-UPHL-250328843365,seqkit,200
MN908947.3,1,29903,13251,24172,80.8347,57.9095,39.2,43.4,UT-UPHL-250328843365,seqkit,100
MN908947.3,1,29903,6596,22093,73.8822,28.9011,39.1,43.4,UT-UPHL-250328843365,seqkit,50
MN908947.3,1,29903,3943,20406,68.2406,17.2431,39.1,43.5,UT-UPHL-250328843365,seqkit,30
MN908947.3,1,29903,1321,16121,53.911,5.82634,39.2,43.5,UT-UPHL-250328843365,seqkit,10
MN908947.3,1,29903,2177389,29883,99.9331,9863.97,39.2,43.4,UT-UPHL-250328872024,all,all
MN908947.3,1,29903,2069406,29883,99.9331,9372.67,39.2,43.4,UT-UPHL-250328872024,bbnorm,10000
MN908947.3,1,29903,1516922,29879,99.9197,6853.48,39.2,43.4,UT-UPHL-250328872024,bbnorm,5000
MN908947.3,1,29903,390206,29836,99.7759,1734.49,39.2,43.3,UT-UPHL-250328872024,bbnorm,1000
MN908947.3,1,29903,201806,29804,99.6689,894.621,39.2,43.2,UT-UPHL-250328872024,bbnorm,500
MN908947.3,1,29903,161428,29812,99.6957,716.602,39.2,43.2,UT-UPHL-250328872024,bbnorm,400
MN908947.3,1,29903,120883,29810,99.689,537.955,39.2,43.2,UT-UPHL-250328872024,bbnorm,300
MN908947.3,1,29903,81153,29796,99.6422,359.983,39.2,43.1,UT-UPHL-250328872024,bbnorm,200
MN908947.3,1,29903,41195,29789,99.6188,182.752,39.1,42.9,UT-UPHL-250328872024,bbnorm,100
MN908947.3,1,29903,20579,29778,99.582,90.7312,39.1,42.7,UT-UPHL-250328872024,bbnorm,50
MN908947.3,1,29903,12235,29772,99.5619,53.78,39,42.5,UT-UPHL-250328872024,bbnorm,30
MN908947.3,1,29903,3823,29708,99.3479,16.658,38.9,41.8,UT-UPHL-250328872024,bbnorm,10
MN908947.3,1,29903,1754780,29882,99.9298,7949.23,39.2,43.4,UT-UPHL-250328872024,seqkit,10000
MN908947.3,1,29903,876954,29862,99.8629,3972.09,39.2,43.4,UT-UPHL-250328872024,seqkit,5000
MN908947.3,1,29903,174261,29818,99.7157,792.07,39.2,43.4,UT-UPHL-250328872024,seqkit,1000
MN908947.3,1,29903,87253,29751,99.4917,396.587,39.2,43.4,UT-UPHL-250328872024,seqkit,500
MN908947.3,1,29903,52382,29748,99.4817,238.011,39.2,43.4,UT-UPHL-250328872024,seqkit,400
MN908947.3,1,29903,34888,29745,99.4716,158.557,39.2,43.4,UT-UPHL-250328872024,seqkit,300
MN908947.3,1,29903,26147,29713,99.3646,118.807,39.2,43.4,UT-UPHL-250328872024,seqkit,200
MN908947.3,1,29903,17339,29626,99.0737,78.8707,39.2,43.4,UT-UPHL-250328872024,seqkit,100
MN908947.3,1,29903,8668,29405,98.3346,39.3365,39.2,43.4,UT-UPHL-250328872024,seqkit,50
MN908947.3,1,29903,5167,28850,96.4786,23.3907,39.2,43.4,UT-UPHL-250328872024,seqkit,30
MN908947.3,1,29903,1714,27125,90.71,7.76832,39.2,43.5,UT-UPHL-250328872024,seqkit,10
MN908947.3,1,29903,2900085,29887,99.9465,12922.7,39.1,43.3,UT-UPHL-250328921186,all,all
MN908947.3,1,29903,2243170,29887,99.9465,9971.29,39.1,43.3,UT-UPHL-250328921186,bbnorm,10000
MN908947.3,1,29903,1478018,29887,99.9465,6535.75,39.1,43.2,UT-UPHL-250328921186,bbnorm,5000
MN908947.3,1,29903,394317,29839,99.786,1706.9,39.2,43,UT-UPHL-250328921186,bbnorm,1000
MN908947.3,1,29903,205785,29836,99.7759,891.513,39.1,42.9,UT-UPHL-250328921186,bbnorm,500
MN908947.3,1,29903,166295,29828,99.7492,719.888,39.1,42.9,UT-UPHL-250328921186,bbnorm,400
MN908947.3,1,29903,126694,29829,99.7525,549.859,39.1,42.9,UT-UPHL-250328921186,bbnorm,300
MN908947.3,1,29903,85502,29835,99.7726,372.274,39.1,42.8,UT-UPHL-250328921186,bbnorm,200
MN908947.3,1,29903,44275,29838,99.7826,191.602,39.1,42.6,UT-UPHL-250328921186,bbnorm,100
MN908947.3,1,29903,22170,29819,99.7191,95.0705,39,42.2,UT-UPHL-250328921186,bbnorm,50
MN908947.3,1,29903,13292,29799,99.6522,56.6961,38.9,41.9,UT-UPHL-250328921186,bbnorm,30
MN908947.3,1,29903,4175,29773,99.5653,17.5883,38.8,40.9,UT-UPHL-250328921186,bbnorm,10
MN908947.3,1,29903,1804144,29878,99.9164,8030.56,39.1,43.3,UT-UPHL-250328921186,seqkit,10000
MN908947.3,1,29903,906599,29839,99.786,4024.35,39.1,43.3,UT-UPHL-250328921186,seqkit,5000
MN908947.3,1,29903,180413,29826,99.7425,803.114,39.1,43.3,UT-UPHL-250328921186,seqkit,1000
MN908947.3,1,29903,90040,29776,99.5753,401.595,39.1,43.4,UT-UPHL-250328921186,seqkit,500
MN908947.3,1,29903,54069,29707,99.3445,241.416,39.1,43.4,UT-UPHL-250328921186,seqkit,400
MN908947.3,1,29903,36123,29393,98.2945,160.976,39.1,43.3,UT-UPHL-250328921186,seqkit,300
MN908947.3,1,29903,27107,29071,97.2177,120.813,39.1,43.4,UT-UPHL-250328921186,seqkit,200
MN908947.3,1,29903,18045,28891,96.6157,80.3422,39.1,43.4,UT-UPHL-250328921186,seqkit,100
MN908947.3,1,29903,9037,27932,93.4087,40.41,39.1,43.4,UT-UPHL-250328921186,seqkit,50
